수송일자,역명,승하차구분,승하차수,태풍,폭염,기온,강수량,상대습도,출퇴근,월요일,화요일,수요일,목요일,금요일,토요일,일월날짜,승하차,cue,습도,적설,파업,IsHoliday,이전 승하차수,일주일 전 승하차 수,잠실 스포츠
2022-05-17,건대입구,승차,2427.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,137.0,1.0,0.0,42.0,0.0,0.0,0,3577.0,2293.0,1
2022-05-18,건대입구,승차,2373.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,1.0,0.0,77.0,0.0,0.0,0,2427.0,1096.0,1
2022-05-18,건대입구,하차,1096.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,77.0,0.0,0.0,0,2373.0,2438.0,1
2022-05-18,건대입구,승차,2486.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,1.0,0.0,46.0,0.0,0.0,0,1096.0,3440.0,1
2022-05-18,건대입구,하차,3671.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,46.0,0.0,0.0,0,2486.0,2334.0,1
2022-05-19,건대입구,하차,1113.0,0.0,0.0,16.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,0.0,0.0,69.0,0.0,0.0,0,3671.0,1090.0,1
2022-05-19,건대입구,승차,2368.0,0.0,0.0,16.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,1.0,0.0,69.0,0.0,0.0,0,1113.0,3577.0,1
2022-05-19,건대입구,승차,2685.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,1.0,0.0,47.0,0.0,0.0,0,2368.0,2427.0,1
2022-05-19,건대입구,하차,3895.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,0.0,0.0,47.0,0.0,0.0,0,2685.0,2373.0,1
2022-05-20,건대입구,승차,2195.0,0.0,0.0,16.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,1.0,0.0,60.0,0.0,0.0,0,3895.0,1096.0,1
2022-05-20,건대입구,하차,1072.0,0.0,0.0,16.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0,60.0,0.0,0.0,0,2195.0,2486.0,1
2022-05-20,건대입구,승차,3068.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,1.0,0.0,33.0,0.0,0.0,0,1072.0,3671.0,1
2022-05-20,건대입구,하차,4593.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0,33.0,0.0,0.0,0,3068.0,1113.0,1
2022-05-21,건대입구,하차,489.0,0.0,0.0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,85.0,0.0,0.0,0,4593.0,2368.0,1
2022-05-21,건대입구,승차,804.0,0.0,0.0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,1.0,0.0,85.0,0.0,0.0,0,489.0,2685.0,1
2022-05-21,건대입구,승차,2886.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,1.0,0.0,53.0,0.0,0.0,0,804.0,3895.0,1
2022-05-21,건대입구,하차,4714.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,53.0,0.0,0.0,0,2886.0,2195.0,1
2022-05-22,건대입구,승차,501.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1.0,0.0,84.0,0.0,0.0,0,4714.0,1072.0,1
2022-05-22,건대입구,하차,289.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,84.0,0.0,0.0,0,501.0,3068.0,1
2022-05-22,건대입구,승차,2114.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1.0,0.0,53.0,0.0,0.0,0,289.0,4593.0,1
2022-05-22,건대입구,하차,3256.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,53.0,0.0,0.0,0,2114.0,489.0,1
2022-05-23,건대입구,승차,2367.0,0.0,0.0,18.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,0.0,84.0,0.0,0.0,0,3256.0,804.0,0
2022-05-23,건대입구,승차,2367.0,0.0,0.0,18.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,0.0,84.0,0.0,0.0,0,2367.0,2886.0,0
2022-05-23,건대입구,하차,3499.0,0.0,0.0,27.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,43.0,0.0,0.0,0,2367.0,4714.0,0
2022-05-23,건대입구,하차,3499.0,0.0,0.0,27.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,43.0,0.0,0.0,0,3499.0,501.0,0
2022-05-24,건대입구,승차,2465.0,0.0,0.0,17.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,83.0,0.0,0.0,0,3499.0,289.0,1
2022-05-24,건대입구,하차,1155.0,0.0,0.0,17.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,83.0,0.0,0.0,0,2465.0,2114.0,1
2022-05-24,건대입구,승차,2507.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,34.0,0.0,0.0,0,1155.0,3256.0,1
2022-05-24,건대입구,하차,3583.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,34.0,0.0,0.0,0,2507.0,2367.0,1
2022-05-25,건대입구,승차,2407.0,0.0,0.0,17.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,1.0,0.0,81.0,0.0,0.0,0,3583.0,2367.0,1
2022-05-25,건대입구,하차,1187.0,0.0,0.0,17.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,81.0,0.0,0.0,0,2407.0,3499.0,1
2022-05-25,건대입구,하차,3524.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,55.0,0.0,0.0,0,1187.0,3499.0,1
2022-05-25,건대입구,승차,2783.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,1.0,0.0,55.0,0.0,0.0,0,3524.0,2465.0,1
2022-05-26,건대입구,하차,1082.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,0.0,0.0,89.0,0.0,0.0,0,2783.0,1155.0,1
2022-05-26,건대입구,승차,2414.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,1.0,0.0,89.0,0.0,0.0,0,1082.0,2507.0,1
2022-05-26,건대입구,하차,3808.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,0.0,0.0,30.0,0.0,0.0,0,2414.0,3583.0,1
2022-05-26,건대입구,승차,2689.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,1.0,0.0,30.0,0.0,0.0,0,3808.0,2407.0,1
2022-05-27,건대입구,승차,2252.0,0.0,0.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,1.0,0.0,84.0,0.0,0.0,0,2689.0,1187.0,1
2022-05-27,건대입구,하차,1119.0,0.0,0.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,84.0,0.0,0.0,0,2252.0,3524.0,1
2022-05-27,건대입구,승차,2966.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,1.0,0.0,48.0,0.0,0.0,0,1119.0,2783.0,1
2022-05-27,건대입구,하차,4378.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,48.0,0.0,0.0,0,2966.0,1082.0,1
2022-05-28,건대입구,승차,762.0,0.0,0.0,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,1.0,0.0,78.0,0.0,0.0,0,4378.0,2414.0,1
2022-05-28,건대입구,하차,445.0,0.0,0.0,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,78.0,0.0,0.0,0,762.0,3808.0,1
2022-05-28,건대입구,하차,4319.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,45.0,0.0,0.0,0,445.0,2689.0,1
2022-05-28,건대입구,승차,2792.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,1.0,0.0,45.0,0.0,0.0,0,4319.0,2252.0,1
2022-05-29,건대입구,하차,273.0,0.0,0.0,19.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,79.0,0.0,0.0,0,2792.0,1119.0,1
2022-05-29,건대입구,하차,273.0,0.0,0.0,19.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,79.0,0.0,0.0,0,273.0,2966.0,1
2022-05-29,건대입구,승차,2003.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,0.0,43.0,0.0,0.0,0,273.0,4378.0,1
2022-05-29,건대입구,승차,2003.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,0.0,43.0,0.0,0.0,0,2003.0,762.0,1
2022-05-30,건대입구,하차,1184.0,0.0,0.0,20.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,77.0,0.0,0.0,0,2003.0,445.0,0
2022-05-30,건대입구,승차,2378.0,0.0,0.0,20.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,1.0,0.0,77.0,0.0,0.0,0,1184.0,4319.0,0
2022-05-30,건대입구,승차,2326.0,0.0,0.0,20.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,1.0,0.0,77.0,0.0,0.0,0,2378.0,2792.0,0
2022-05-30,건대입구,하차,3170.0,0.0,0.0,20.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,77.0,0.0,0.0,0,2326.0,273.0,0
2022-05-31,건대입구,하차,1160.0,0.0,0.0,15.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,65.0,0.0,0.0,0,3170.0,273.0,1
2022-05-31,건대입구,승차,2324.0,0.0,0.0,15.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,1.0,0.0,65.0,0.0,0.0,0,1160.0,2003.0,1
2022-05-31,건대입구,하차,3623.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,22.0,0.0,0.0,0,2324.0,2003.0,1
2022-05-31,건대입구,승차,2603.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,1.0,0.0,22.0,0.0,0.0,0,3623.0,1184.0,1
2022-06-01,건대입구,승차,645.0,0.0,0.0,17.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,1.0,0.0,50.0,0.0,0.0,0,2603.0,2378.0,1
2022-06-01,건대입구,승차,645.0,0.0,0.0,17.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,1.0,0.0,50.0,0.0,0.0,0,645.0,2326.0,1
2022-06-01,건대입구,하차,3054.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,30.0,0.0,0.0,0,645.0,3170.0,1
2022-06-01,건대입구,하차,3054.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,30.0,0.0,0.0,0,3054.0,1160.0,1
2022-06-02,건대입구,승차,2304.0,0.0,0.0,18.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,1.0,0.0,80.0,0.0,0.0,0,3054.0,2324.0,1
2022-06-02,건대입구,승차,2304.0,0.0,0.0,18.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,1.0,0.0,80.0,0.0,0.0,0,2304.0,3623.0,1
2022-06-02,건대입구,하차,3394.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,0.0,0.0,55.0,0.0,0.0,0,2304.0,2603.0,1
2022-06-02,건대입구,하차,3394.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,0.0,0.0,55.0,0.0,0.0,0,3394.0,645.0,1
2022-06-03,건대입구,승차,2172.0,0.0,0.0,19.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,1.0,0.0,79.0,0.0,0.0,0,3394.0,645.0,1
2022-06-03,건대입구,하차,1102.0,0.0,0.0,19.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,79.0,0.0,0.0,0,2172.0,3054.0,1
2022-06-03,건대입구,하차,4072.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,52.0,0.0,0.0,0,1102.0,3054.0,1
2022-06-03,건대입구,승차,2787.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,1.0,0.0,52.0,0.0,0.0,0,4072.0,2304.0,1
2022-06-04,건대입구,승차,757.0,0.0,0.0,21.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,1.0,0.0,69.0,0.0,0.0,0,2787.0,2304.0,1
2022-06-04,건대입구,하차,434.0,0.0,0.0,21.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,69.0,0.0,0.0,0,757.0,3394.0,1
2022-06-04,건대입구,승차,2477.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,1.0,0.0,46.0,0.0,0.0,0,434.0,3394.0,1
2022-06-04,건대입구,하차,3870.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,46.0,0.0,0.0,0,2477.0,2172.0,1
2022-06-05,건대입구,승차,559.0,0.0,0.0,22.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,0.0,59.0,0.0,0.0,0,3870.0,1102.0,1
2022-06-05,건대입구,하차,274.0,0.0,0.0,22.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,59.0,0.0,0.0,0,559.0,4072.0,1
2022-06-05,건대입구,승차,2043.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,0.0,56.0,0.0,0.0,0,274.0,2787.0,1
2022-06-05,건대입구,하차,3079.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,56.0,0.0,0.0,0,2043.0,757.0,1
2022-06-06,건대입구,승차,531.0,0.0,0.0,17.9,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,89.0,0.0,0.0,1,3079.0,434.0,0
2022-06-06,건대입구,승차,531.0,0.0,0.0,17.9,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,89.0,0.0,0.0,1,531.0,2477.0,0
2022-06-06,건대입구,하차,2712.0,0.0,0.0,22.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,49.0,0.0,0.0,1,531.0,3870.0,0
2022-06-06,건대입구,하차,2712.0,0.0,0.0,22.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,49.0,0.0,0.0,1,2712.0,559.0,0
2022-06-07,건대입구,승차,2302.0,0.0,0.0,15.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,1.0,0.0,70.0,0.0,0.0,0,2712.0,274.0,1
2022-06-07,건대입구,하차,1165.0,0.0,0.0,15.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,70.0,0.0,0.0,0,2302.0,2043.0,1
2022-06-07,건대입구,하차,3208.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,42.0,0.0,0.0,0,1165.0,3079.0,1
2022-06-07,건대입구,승차,2264.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,1.0,0.0,42.0,0.0,0.0,0,3208.0,531.0,1
2022-06-08,건대입구,승차,2305.0,0.0,0.0,16.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,1.0,0.0,69.0,0.0,0.0,0,2264.0,531.0,1
2022-06-08,건대입구,하차,1124.0,0.0,0.0,16.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,0.0,0.0,69.0,0.0,0.0,0,2305.0,2712.0,1
2022-06-08,건대입구,승차,2226.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,1.0,0.0,52.0,0.0,0.0,0,1124.0,2712.0,1
2022-06-08,건대입구,하차,3297.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,0.0,0.0,52.0,0.0,0.0,0,2226.0,2302.0,1
2022-06-09,건대입구,하차,1111.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.0,0.0,86.0,0.0,0.0,0,3297.0,1165.0,1
2022-06-09,건대입구,승차,2403.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,1.0,0.0,86.0,0.0,0.0,0,1111.0,3208.0,1
2022-06-09,건대입구,승차,2352.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,1.0,0.0,58.0,0.0,0.0,0,2403.0,2264.0,1
2022-06-09,건대입구,하차,3289.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.0,0.0,58.0,0.0,0.0,0,2352.0,2305.0,1
2022-06-10,건대입구,하차,1088.0,0.0,0.0,18.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,91.0,0.0,0.0,0,3289.0,1124.0,1
2022-06-10,건대입구,승차,2230.0,0.0,0.0,18.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,1.0,0.0,91.0,0.0,0.0,0,1088.0,2226.0,1
2022-06-10,건대입구,하차,3910.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,70.0,0.0,0.0,0,2230.0,3297.0,1
2022-06-10,건대입구,승차,2509.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,1.0,0.0,70.0,0.0,0.0,0,3910.0,1111.0,1
2022-06-11,건대입구,하차,400.0,0.0,0.0,18.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,88.0,0.0,0.0,0,2509.0,2403.0,1
2022-06-11,건대입구,승차,711.0,0.0,0.0,18.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,1.0,0.0,88.0,0.0,0.0,0,400.0,2352.0,1
2022-06-11,건대입구,승차,2668.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,1.0,0.0,37.0,0.0,0.0,0,711.0,3289.0,1
2022-06-11,건대입구,하차,3922.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,37.0,0.0,0.0,0,2668.0,1088.0,1
2022-06-12,건대입구,승차,535.0,0.0,0.0,20.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,0.0,69.0,0.0,0.0,0,3922.0,2230.0,1
2022-06-12,건대입구,하차,281.0,0.0,0.0,20.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,69.0,0.0,0.0,0,535.0,3910.0,1
2022-06-12,건대입구,승차,1882.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,0.0,48.0,0.0,0.0,0,281.0,2509.0,1
2022-06-12,건대입구,하차,2590.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,48.0,0.0,0.0,0,1882.0,400.0,1
2022-06-13,건대입구,하차,1090.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,91.0,0.0,0.0,0,2590.0,711.0,0
2022-06-13,건대입구,승차,2405.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,1.0,0.0,91.0,0.0,0.0,0,1090.0,2668.0,0
2022-06-13,건대입구,승차,2189.0,0.0,0.0,25.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,1.0,0.0,64.0,0.0,0.0,0,2405.0,3922.0,0
2022-06-13,건대입구,하차,2988.0,0.0,0.0,25.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,64.0,0.0,0.0,0,2189.0,535.0,0
2022-06-14,건대입구,승차,2316.0,0.0,0.0,19.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,1.0,0.0,64.0,0.0,0.0,0,2988.0,281.0,1
2022-06-14,건대입구,하차,1124.0,0.0,0.0,19.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,64.0,0.0,0.0,0,2316.0,1882.0,1
2022-06-14,건대입구,하차,3204.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,52.0,0.0,0.0,0,1124.0,2590.0,1
2022-06-14,건대입구,승차,2271.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,1.0,0.0,52.0,0.0,0.0,0,3204.0,1090.0,1
2022-06-15,건대입구,하차,1078.0,0.0,0.0,15.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,0.0,0.0,95.0,0.0,0.0,0,2271.0,2405.0,1
2022-06-15,건대입구,승차,2352.0,0.0,0.0,15.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,1.0,0.0,95.0,0.0,0.0,0,1078.0,2189.0,1
2022-06-15,건대입구,하차,3267.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,0.0,0.0,89.0,0.0,0.0,0,2352.0,2988.0,1
2022-06-15,건대입구,승차,2201.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,1.0,0.0,89.0,0.0,0.0,0,3267.0,2316.0,1
2022-06-16,건대입구,하차,1112.0,0.0,0.0,17.8,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,167.0,0.0,0.0,93.0,0.0,0.0,0,2201.0,1124.0,1
2022-06-16,건대입구,승차,2297.0,0.0,0.0,17.8,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,167.0,1.0,0.0,93.0,0.0,0.0,0,1112.0,3204.0,1
2022-06-16,건대입구,하차,3603.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167.0,0.0,0.0,56.0,0.0,0.0,0,2297.0,2271.0,1
2022-06-16,건대입구,승차,2294.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167.0,1.0,0.0,56.0,0.0,0.0,0,3603.0,1078.0,1
2022-06-17,건대입구,하차,1072.0,0.0,0.0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,0.0,90.0,0.0,0.0,0,2294.0,2352.0,1
2022-06-17,건대입구,승차,2220.0,0.0,0.0,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,1.0,0.0,90.0,0.0,0.0,0,1072.0,3267.0,1
2022-06-17,건대입구,하차,4111.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,0.0,63.0,0.0,0.0,0,2220.0,2201.0,1
2022-06-17,건대입구,승차,2715.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,1.0,0.0,63.0,0.0,0.0,0,4111.0,1112.0,1
2022-06-18,건대입구,하차,447.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,86.0,0.0,0.0,0,2715.0,2297.0,1
2022-06-18,건대입구,하차,447.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,86.0,0.0,0.0,0,447.0,3603.0,1
2022-06-18,건대입구,승차,2780.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,1.0,0.0,76.0,0.0,0.0,0,447.0,2294.0,1
2022-06-18,건대입구,승차,2780.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,1.0,0.0,76.0,0.0,0.0,0,2780.0,1072.0,1
2022-06-19,건대입구,승차,485.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,86.0,0.0,0.0,0,2780.0,2220.0,1
2022-06-19,건대입구,승차,485.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,86.0,0.0,0.0,0,485.0,4111.0,1
